start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight,dataset,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
2018-01-05 01:49:00,,,,,,,,1,,9.0,0,,,dataset2,05/01/2018 01:49:00,25.0,1.036085293,0.0,0.0,0.0
2018-02-14 03:55:00,,,,,,,,2,,10.5,0,,,dataset2,14/02/2018 03:55:00,15.0,0.0,0.0,0.0,0.0
2018-01-28 19:40:00,,,,,,,,1,,2.5,0,,,dataset2,28/01/2018 19:40:00,40.0,3.970430108,13.9,1.0,1.0
2017-12-31 06:15:00,,,,,,,,0,,13.5,0,,,dataset2,31/12/2017 06:15:00,5.0,1.0,0.0,0.0,0.0
2017-12-28 20:44:00,,,,,,,,0,,4.0,0,,,dataset2,28/12/2017 20:44:00,29.0,3.0,0.0,0.0,0.0
2018-02-11 17:23:00,,,,,,,,2,,0.0,0,,,dataset2,11/02/2018 17:23:00,9.0,4.0,0.0,0.0,0.0
4/2/18 22:09,6.0,rat,4/2/18 21:58,4/2/18 22:09,673.0,1.0,0.0,2,4/2/18 19:01,3.141111111,0,rat,0.0,dataset1,04/02/2018 22:09:00,,,,,
28/1/18 20:06,1.0,fast,28/1/18 19:56,28/1/18 20:10,631.0,0.0,1.0,1,28/1/18 17:10,2.943611111,0,fast,0.0,dataset1,28/01/2018 20:06:00,,,,,
2018-01-01 19:17:00,,,,,,,,1,,2.5,0,,,dataset2,01/01/2018 19:17:00,32.0,3.5,0.0,0.0,0.0
5/1/18 00:35,13.0,fast,5/1/18 00:28,5/1/18 00:44,377.0,0.0,1.0,1,30/4/18 19:20,5.252222222,0,fast,0.0,dataset1,05/01/2018 00:35:00,,,,,
2018-01-04 05:48:00,,,,,,,,1,,13.0,0,,,dataset2,04/01/2018 05:48:00,2.0,0.0,0.0,0.0,0.0
2018-01-31 03:12:00,,,,,,,,1,,10.0,0,,,dataset2,31/01/2018 03:12:00,18.0,0.0,0.0,0.0,0.0
2018-02-03 22:46:00,,,,,,,,2,,5.5,0,,,dataset2,03/02/2018 22:46:00,43.0,1.0,0.0,0.0,0.0
2017-12-30 05:15:00,,,,,,,,0,,12.5,0,,,dataset2,30/12/2017 05:15:00,7.0,0.0,0.0,0.0,0.0
14/2/18 22:50,2.0,rat,14/2/18 22:43,14/2/18 22:52,420.0,1.0,0.0,2,14/2/18 17:26,5.406388889,0,rat,0.0,dataset1,14/02/2018 22:50:00,,,,,
2018-02-01 17:44:00,,,,,,,,2,,0.5,0,,,dataset2,01/02/2018 17:44:00,25.0,4.0,0.0,0.0,0.0
5/2/18 00:51,6.0,rat,5/2/18 00:46,5/2/18 00:58,280.0,1.0,0.0,2,5/1/18 19:21,5.509166667,0,bat_and_rat,0.0,dataset1,05/02/2018 00:51:00,,,,,
2018-02-19 04:29:00,,,,,,,,2,,11.0,0,,,dataset2,19/02/2018 04:29:00,5.0,0.0,0.0,0.0,0.0
2017-12-30 19:15:00,,,,,,,,0,,2.5,0,,,dataset2,30/12/2017 19:15:00,35.0,3.526315789,0.0,0.0,0.0
2017-12-30 04:45:00,,,,,,,,0,,12.0,0,,,dataset2,30/12/2017 04:45:00,7.0,0.169117647,0.0,0.0,0.0
2018-01-30 20:12:00,,,,,,,,1,,3.0,0,,,dataset2,30/01/2018 20:12:00,59.0,3.0,0.0,0.0,0.0
2018-02-10 03:51:00,,,,,,,,2,,10.5,0,,,dataset2,10/02/2018 03:51:00,33.0,0.075,0.0,0.0,0.0
28/12/17 04:02,2.0,fast,28/12/17 03:56,28/12/17 04:13,358.0,0.0,1.0,0,27/12/17 16:43,11.3325,0,fast,0.0,dataset1,28/12/2017 04:02:00,,,,,
5/2/18 00:50,106.0,pick,5/2/18 00:46,5/2/18 00:58,204.0,1.0,1.0,2,5/1/18 19:21,5.488055556,0,pick_eating_all,0.0,dataset1,05/02/2018 00:50:00,,,,,
2018-02-10 00:21:00,,,,,,,,2,,7.0,0,,,dataset2,10/02/2018 00:21:00,83.0,1.421052632,4.1,3.0,1.0
2018-02-17 23:58:00,,,,,,,,2,,6.5,0,,,dataset2,17/02/2018 23:58:00,72.0,2.003225806,0.0,0.0,0.0
