start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight,dataset,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
2017-12-28 18:14:00,,,,,,,,0,,1.5,0,,,dataset2,28/12/2017 18:14,48.0,4.0,0.0,0.0,0.0
2017-12-28 03:43:00,,,,,,,,0,,11.0,0,,,dataset2,28/12/2017 3:43,5.0,0.971774194,16.01666667,1.0,1.0
2017-12-26 17:13:00,,,,,,,,0,,0.5,0,,,dataset2,26/12/2017 17:13,25.0,4.0,0.0,0.0,0.0
2017-12-26 16:43:00,,,,,,,,0,,0.0,0,,,dataset2,26/12/2017 16:43,28.0,4.0,0.0,0.0,0.0
28/12/17 03:58,2.0,fast,28/12/17 03:56,28/12/17 04:13,107.0,0.0,1.0,0,27/12/17 16:43,11.26277778,0,fast,0.0,dataset1,,,,,,
28/12/17 04:11,1.0,other,28/12/17 03:56,28/12/17 04:13,852.0,0.0,0.0,0,27/12/17 16:43,11.46972222,0,,0.0,dataset1,,,,,,
28/12/17 04:02,2.0,fast,28/12/17 03:56,28/12/17 04:13,358.0,0.0,1.0,0,27/12/17 16:43,11.3325,0,fast,0.0,dataset1,,,,,,
28/12/17 19:46,24.0,rat,28/12/17 19:35,28/12/17 19:46,607.0,1.0,0.0,0,28/12/17 16:44,3.033611111,0,rat,0.0,dataset1,,,,,,
28/12/17 19:45,15.0,pick,28/12/17 19:35,28/12/17 19:46,564.0,1.0,1.0,0,28/12/17 16:44,3.021666667,0,pick_and_others,0.0,dataset1,,,,,,
28/12/17 19:44,5.0,rat,28/12/17 19:35,28/12/17 19:46,521.0,1.0,0.0,0,28/12/17 16:44,3.009722222,0,rat_and_others,0.0,dataset1,,,,,,
28/12/17 19:37,26.0,rat,28/12/17 19:35,28/12/17 19:46,68.0,1.0,0.0,0,28/12/17 16:44,2.883888889,0,rat,0.0,dataset1,,,,,,
28/12/17 19:36,2.0,rat,28/12/17 19:35,28/12/17 19:46,40.0,1.0,0.0,0,28/12/17 16:44,2.876111111,0,rat,0.0,dataset1,,,,,,
26/12/17 20:57,1.0,other,26/12/17 20:53,26/12/17 20:58,239.0,0.0,0.0,0,26/12/17 16:43,4.248611111,0,,0.0,dataset1,,,,,,
26/12/17 20:57,5.0,other,26/12/17 20:53,26/12/17 20:58,199.0,0.0,0.0,0,26/12/17 16:43,4.2375,0,,0.0,dataset1,,,,,,
27/12/17 01:35,2.0,rat,27/12/17 01:34,27/12/17 01:41,37.0,1.0,0.0,0,26/12/17 16:43,8.8725,0,rat_and_no_food,0.0,dataset1,,,,,,
26/12/17 21:26,1.0,bat,26/12/17 21:22,26/12/17 21:27,216.0,1.0,0.0,0,26/12/17 16:43,4.72,0,bat_fight,1.0,dataset1,,,,,,
28/12/17 19:36,1.0,fast,28/12/17 19:35,28/12/17 19:46,14.0,0.0,1.0,0,28/12/17 16:44,2.868888889,0,fast,0.0,dataset1,,,,,,
26/12/17 21:25,6.0,pick,26/12/17 21:22,26/12/17 21:27,153.0,0.0,1.0,0,26/12/17 16:43,4.7025,0,pick,0.0,dataset1,,,,,,
26/12/17 21:24,5.0,pick,26/12/17 21:22,26/12/17 21:27,128.0,0.0,1.0,0,26/12/17 16:43,4.695555556,0,pick,0.0,dataset1,,,,,,
26/12/17 21:24,3.0,fast,26/12/17 21:22,26/12/17 21:27,121.0,0.0,1.0,0,26/12/17 16:43,4.693611111,0,fast,0.0,dataset1,,,,,,
26/12/17 21:24,6.0,pick,26/12/17 21:22,26/12/17 21:27,113.0,0.0,1.0,0,26/12/17 16:43,4.691388889,0,pick,0.0,dataset1,,,,,,
26/12/17 21:24,15.0,rat,26/12/17 21:22,26/12/17 21:27,88.0,1.0,0.0,0,26/12/17 16:43,4.684444444,0,rat,0.0,dataset1,,,,,,
30/12/17 19:54,13.0,rat,30/12/17 19:50,30/12/17 19:55,253.0,1.0,0.0,0,30/12/17 16:45,3.166388889,0,rat,0.0,dataset1,,,,,,
30/12/17 19:54,24.0,rat,30/12/17 19:50,30/12/17 19:55,215.0,1.0,0.0,0,30/12/17 16:45,3.155833333,0,rat,0.0,dataset1,,,,,,
30/12/17 19:54,15.0,rat,30/12/17 19:50,30/12/17 19:55,194.0,1.0,0.0,0,30/12/17 16:45,3.15,0,rat,0.0,dataset1,,,,,,
30/12/17 19:52,10.0,rat,30/12/17 19:50,30/12/17 19:55,111.0,1.0,0.0,0,30/12/17 16:45,3.126944444,0,rat,0.0,dataset1,,,,,,
26/12/17 21:26,10.0,rat,26/12/17 21:22,26/12/17 21:27,208.0,1.0,0.0,0,26/12/17 16:43,4.717777778,0,rat,0.0,dataset1,,,,,,
30/12/17 19:51,4.0,fast,30/12/17 19:50,30/12/17 19:55,41.0,0.0,1.0,0,30/12/17 16:45,3.1075,0,fast,0.0,dataset1,,,,,,
30/12/17 19:51,0.074015603,fast,30/12/17 19:50,30/12/17 19:55,17.0,0.0,1.0,0,30/12/17 16:45,3.100833333,0,fast,0.0,dataset1,,,,,,
2018-01-09 04:52:00,,,,,,,,1,,12.0,0,,,dataset2,9/01/2018 4:52,5.0,1.0,0.0,0.0,0.0
2018-01-09 05:22:00,,,,,,,,1,,12.5,0,,,dataset2,9/01/2018 5:22,4.0,1.0,0.0,0.0,0.0
2018-01-09 05:52:00,,,,,,,,1,,13.0,0,,,dataset2,9/01/2018 5:52,2.0,1.0,0.0,0.0,0.0
2018-01-09 18:23:00,,,,,,,,1,,1.5,0,,,dataset2,9/01/2018 18:23,17.0,4.0,0.0,0.0,0.0
2018-01-09 20:23:00,,,,,,,,1,,3.5,0,,,dataset2,9/01/2018 20:23,14.0,4.0,0.0,0.0,0.0
2018-01-09 19:23:00,,,,,,,,1,,2.5,0,,,dataset2,9/01/2018 19:23,12.0,4.0,0.0,0.0,0.0
2018-01-09 19:53:00,,,,,,,,1,,3.0,0,,,dataset2,9/01/2018 19:53,42.0,4.0,0.0,0.0,0.0
2018-01-09 04:22:00,,,,,,,,1,,11.5,0,,,dataset2,9/01/2018 4:22,14.0,1.0,0.0,0.0,0.0
2018-01-09 18:53:00,,,,,,,,1,,2.0,0,,,dataset2,9/01/2018 18:53,26.0,4.0,0.0,0.0,0.0
2018-01-09 03:52:00,,,,,,,,1,,11.0,0,,,dataset2,9/01/2018 3:52,16.0,1.0,0.0,0.0,0.0
2018-01-29 01:40:00,,,,,,,,1,,8.5,0,,,dataset2,29/01/2018 1:40,55.0,1.151209677,0.0,0.0,0.0
2018-01-09 02:52:00,,,,,,,,1,,10.0,0,,,dataset2,9/01/2018 2:52,44.0,1.019354839,0.0,0.0,0.0
2018-01-09 02:22:00,,,,,,,,1,,9.5,0,,,dataset2,9/01/2018 2:22,27.0,1.383333333,0.0,0.0,0.0
2018-01-09 01:52:00,,,,,,,,1,,9.0,0,,,dataset2,9/01/2018 1:52,30.0,1.863978495,0.0,0.0,0.0
2018-01-09 01:22:00,,,,,,,,1,,8.5,0,,,dataset2,9/01/2018 1:22,58.0,2.0,0.0,0.0,0.0
2018-01-09 00:52:00,,,,,,,,1,,8.0,0,,,dataset2,9/01/2018 0:52,26.0,2.0,7.95,1.0,1.0
2018-01-09 00:22:00,,,,,,,,1,,7.5,0,,,dataset2,9/01/2018 0:22,26.0,2.0,1.216666667,1.0,1.0
2018-01-08 23:52:00,,,,,,,,1,,7.0,0,,,dataset2,8/01/2018 23:52,51.0,2.040582726,0.0,0.0,0.0
2018-01-08 23:22:00,,,,,,,,1,,6.5,0,,,dataset2,8/01/2018 23:22,54.0,2.435483871,0.0,0.0,0.0
2018-01-08 22:52:00,,,,,,,,1,,6.0,0,,,dataset2,8/01/2018 22:52,35.0,2.890738814,0.0,0.0,0.0
2018-01-09 20:53:00,,,,,,,,1,,4.0,0,,,dataset2,9/01/2018 20:53,16.0,4.0,0.0,0.0,0.0
2018-01-09 03:22:00,,,,,,,,1,,10.5,0,,,dataset2,9/01/2018 3:22,25.0,1.0,0.0,0.0,0.0
