start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight,dataset,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_present
2018-04-29 04:49:00,,,,,,,,4,,9.5,1,,,dataset2,29/04/2018 04:49:00,7.0,1.0,14.78333333,4.0,1.0
2018-04-24 20:16:00,,,,,,,,4,,1.0,1,,,dataset2,24/04/2018 20:16:00,38.0,4.0,0.0,0.0,0.0
2018-03-30 23:29:00,,,,,,,,3,,4.5,1,,,dataset2,30/03/2018 23:29:00,98.0,2.0,0.0,0.0,0.0
2018-04-20 21:43:00,,,,,,,,4,,2.5,1,,,dataset2,20/04/2018 21:43:00,20.0,3.0,0.616666667,1.0,1.0
2018-05-06 22:24:00,,,,,,,,5,,3.0,1,,,dataset2,06/05/2018 22:24:00,15.0,3.0,0.0,0.0,0.0
4/3/18 21:27,3.0,fast,4/3/18 21:21,4/3/18 21:32,376.0,0.0,1.0,3,4/3/18 19:01,2.438055556,1,fast,0.0,dataset1,04/03/2018 21:27:00,,,,,
2018-04-17 04:10:00,,,,,,,,4,,9.0,1,,,dataset2,17/04/2018 04:10:00,21.0,2.0,1.033333333,1.0,1.0
5/5/18 01:02,14.0,rat,5/5/18 00:50,5/5/18 01:11,695.0,1.0,0.0,5,5/4/18 19:23,5.658888889,1,rat,0.0,dataset1,05/05/2018 01:02:00,,,,,
2018-04-09 19:35:00,,,,,,,,4,,0.5,1,,,dataset2,09/04/2018 19:35:00,22.0,3.209677419,0.0,0.0,0.0
2018-05-07 04:54:00,,,,,,,,5,,9.5,1,,,dataset2,07/05/2018 04:54:00,6.0,2.012316716,0.0,0.0,0.0
2018-04-17 07:10:00,,,,,,,,4,,12.0,1,,,dataset2,17/04/2018 07:10:00,2.0,0.0,0.0,0.0,0.0
2018-05-06 01:24:00,,,,,,,,5,,6.0,1,,,dataset2,06/05/2018 01:24:00,42.0,3.0,0.0,0.0,0.0
2018-04-27 01:17:00,,,,,,,,4,,6.0,1,,,dataset2,27/04/2018 01:17:00,89.0,2.0,3.966666667,1.0,1.0
5/3/18 03:29,13.0,rat,5/3/18 03:21,5/3/18 03:33,453.0,1.0,0.0,3,5/2/18 19:21,8.133333333,1,rat,0.0,dataset1,05/03/2018 03:29:00,,,,,
2018-05-21 22:35:00,,,,,,,,5,,3.0,1,,,dataset2,21/05/2018 22:35:00,11.0,2.0,0.0,0.0,0.0
2018-04-26 20:47:00,,,,,,,,4,,1.5,1,,,dataset2,26/04/2018 20:47:00,48.0,3.055526177,0.0,0.0,0.0
2018-04-03 06:01:00,,,,,,,,4,,11.0,1,,,dataset2,03/04/2018 06:01:00,2.0,0.0,0.0,0.0,0.0
2018-05-09 08:56:00,,,,,,,,5,,13.5,1,,,dataset2,09/05/2018 08:56:00,1.0,0.0,0.0,0.0,0.0
2018-04-12 04:07:00,,,,,,,,4,,9.0,1,,,dataset2,12/04/2018 04:07:00,12.0,1.709090909,0.0,0.0,0.0
27/4/18 21:57,8.0,rat,27/4/18 21:56,27/4/18 22:00,47.0,1.0,0.0,4,27/4/18 19:18,2.662777778,1,rat,0.0,dataset1,27/04/2018 21:57:00,,,,,
20/4/18 03:35,73.0,rat,20/4/18 03:24,20/4/18 03:36,655.0,1.0,0.0,4,19/4/18 19:12,8.383611111,1,rat_and_bat,0.0,dataset1,20/04/2018 03:35:00,,,,,
29/4/18 01:44,3.0,fast,29/4/18 01:41,29/4/18 01:51,187.0,0.0,1.0,4,28/4/18 19:19,6.432222222,1,fast,0.0,dataset1,29/04/2018 01:44:00,,,,,
2018-04-13 23:08:00,,,,,,,,4,,4.0,1,,,dataset2,13/04/2018 23:08:00,111.0,2.649122807,0.0,0.0,0.0
2018-03-29 00:57:00,,,,,,,,3,,6.0,1,,,dataset2,29/03/2018 00:57:00,46.0,2.800105764,0.0,0.0,0.0
2018-04-14 21:09:00,,,,,,,,4,,2.0,1,,,dataset2,14/04/2018 21:09:00,25.0,3.0,0.0,0.0,0.0
2018-03-19 01:20:00,,,,,,,,3,,7.5,1,,,dataset2,19/03/2018 01:20:00,35.0,1.435483871,0.0,0.0,0.0
2018-03-17 21:20:00,,,,,,,,3,,3.5,1,,,dataset2,17/03/2018 21:20:00,92.0,3.0,0.0,0.0,0.0
2018-04-18 23:12:00,,,,,,,,4,,4.0,1,,,dataset2,18/04/2018 23:12:00,73.0,4.0,0.0,0.0,0.0
2018-03-29 02:57:00,,,,,,,,3,,8.0,1,,,dataset2,29/03/2018 02:57:00,21.0,2.0,0.0,0.0,0.0
29/4/18 02:51,67.0,bat,29/4/18 02:51,29/4/18 03:06,41.0,1.0,0.0,4,28/4/18 19:19,7.545555556,1,bat,0.0,dataset1,29/04/2018 02:51:00,,,,,
2018-05-02 22:21:00,,,,,,,,5,,3.0,1,,,dataset2,02/05/2018 22:21:00,30.0,3.0,0.0,0.0,0.0
30/4/18 21:33,50.0,bat,30/4/18 21:28,30/4/18 21:33,299.0,1.0,1.0,4,30/4/18 19:20,2.227222222,1,bat_and_pick,0.0,dataset1,30/04/2018 21:33:00,,,,,
21/5/18 02:54,7.0,other,21/5/18 02:49,21/5/18 02:57,306.0,0.0,0.0,5,20/5/18 19:34,7.348611111,1,,0.0,dataset1,21/05/2018 02:54:00,,,,,
19/4/18 21:33,0.039785341,rat,19/4/18 21:29,19/4/18 21:39,220.0,1.0,0.0,4,19/4/18 19:12,2.360555556,1,rat,0.0,dataset1,19/04/2018 21:33:00,,,,,
2018-03-31 00:59:00,,,,,,,,3,,6.0,1,,,dataset2,31/03/2018 00:59:00,76.0,1.804783092,0.0,0.0,0.0
2018-05-18 04:32:00,,,,,,,,5,,9.0,1,,,dataset2,18/05/2018 04:32:00,13.0,1.0,0.366666667,1.0,1.0
5/9/18 03:23,1.0,fast,5/9/18 03:21,5/9/18 03:30,78.0,0.0,1.0,5,5/8/18 19:26,7.953888889,1,fast,0.0,dataset1,05/09/2018 03:23:00,,,,,
2018-04-22 00:14:00,,,,,,,,4,,5.0,1,,,dataset2,22/04/2018 00:14:00,26.0,2.0,0.0,0.0,0.0
20/4/18 00:14,10.0,rat,20/4/18 00:00,20/4/18 00:18,825.0,1.0,0.0,4,19/4/18 19:12,5.035,1,rat,0.0,dataset1,20/04/2018 00:14:00,,,,,
2018-04-14 01:38:00,,,,,,,,4,,6.5,1,,,dataset2,14/04/2018 01:38:00,178.0,2.0,0.0,0.0,0.0
2018-05-19 20:03:00,,,,,,,,5,,0.5,1,,,dataset2,19/05/2018 20:03:00,28.0,3.7,0.0,0.0,0.0
2018-05-22 04:35:00,,,,,,,,5,,9.0,1,,,dataset2,22/05/2018 04:35:00,11.0,1.0,0.0,0.0,0.0
2018-04-30 22:50:00,,,,,,,,4,,3.5,1,,,dataset2,30/04/2018 22:50:00,18.0,3.0,5.75,2.0,1.0
27/4/18 03:25,0.076705397,rat,27/4/18 03:22,27/4/18 03:25,142.0,1.0,0.0,4,26/4/18 19:17,8.136111111,1,rat,0.0,dataset1,27/04/2018 03:25:00,,,,,
2018-05-10 21:27:00,,,,,,,,5,,2.0,1,,,dataset2,10/05/2018 21:27:00,24.0,3.0,0.0,0.0,0.0
26/4/18 22:32,3.0,fast,26/4/18 22:25,26/4/18 22:36,392.0,0.0,1.0,4,26/4/18 19:17,3.2525,1,fast,0.0,dataset1,26/04/2018 22:32:00,,,,,
2018-04-04 02:31:00,,,,,,,,4,,7.5,1,,,dataset2,04/04/2018 02:31:00,37.0,2.0,0.0,0.0,0.0
2018-05-02 05:51:00,,,,,,,,5,,10.5,1,,,dataset2,02/05/2018 05:51:00,4.0,3.0,7.05,1.0,1.0
2018-05-05 02:53:00,,,,,,,,5,,7.5,1,,,dataset2,05/05/2018 02:53:00,29.0,2.015572859,0.933333333,3.0,1.0
2018-04-11 21:07:00,,,,,,,,4,,2.0,1,,,dataset2,11/04/2018 21:07:00,44.0,3.0,0.0,0.0,0.0
2018-04-17 22:11:00,,,,,,,,4,,3.0,1,,,dataset2,17/04/2018 22:11:00,41.0,3.0,0.0,0.0,0.0
2018-05-20 05:33:00,,,,,,,,5,,10.0,1,,,dataset2,20/05/2018 05:33:00,13.0,1.99755002,0.0,0.0,0.0
2018-04-22 21:44:00,,,,,,,,4,,2.5,1,,,dataset2,22/04/2018 21:44:00,54.0,3.0,0.0,0.0,0.0
2018-04-11 19:07:00,,,,,,,,4,,0.0,1,,,dataset2,11/04/2018 19:07:00,18.0,4.0,0.0,0.0,0.0
2018-04-17 19:41:00,,,,,,,,4,,0.5,1,,,dataset2,17/04/2018 19:41:00,39.0,3.97091486,0.0,0.0,0.0
2018-04-15 02:09:00,,,,,,,,4,,7.0,1,,,dataset2,15/04/2018 02:09:00,66.0,3.0,0.0,0.0,0.0
2018-04-20 06:12:00,,,,,,,,4,,11.0,1,,,dataset2,20/04/2018 06:12:00,2.0,2.0,24.73333333,1.0,1.0
2018-04-24 00:45:00,,,,,,,,4,,5.5,1,,,dataset2,24/04/2018 00:45:00,88.0,3.0,0.0,0.0,0.0
31/3/18 01:57,3.0,fast,31/3/18 01:48,31/3/18 01:58,537.0,0.0,1.0,3,30/3/18 18:59,6.976944444,1,fast,0.0,dataset1,31/03/2018 01:57:00,,,,,
2018-05-18 01:02:00,,,,,,,,5,,5.5,1,,,dataset2,18/05/2018 01:02:00,37.0,2.0,0.0,0.0,0.0
21/4/18 02:17,0.057320093,other,21/4/18 02:06,21/4/18 02:18,629.0,0.0,0.0,4,20/4/18 19:13,7.074166667,1,no_food,0.0,dataset1,21/04/2018 02:17:00,,,,,
